CustomerKey,CustomerID,CustomerName,Gender,AgeGroup,GeographyKey,SignupDate,CustomerSegment,Region,State,City,CustomerType
40284,CUST040284,Customer 040284,Male,35-44,10,2022-06-03,Occasional,West,Maharashtra,Pune,Existing
40285,CUST040285,Customer 040285,Female,35-44,17,2022-08-11,Potential Loyalist,South,Karnataka,Bengaluru,Existing
40286,CUST040286,Customer 040286,Other,25-34,8,2023-01-04,Low Value,North,Rajasthan,Jaipur,Existing
40287,CUST040287,Customer 040287,Female,55+,20,2023-04-21,Occasional,South,Tamil Nadu,Coimbatore,Existing
40288,CUST040288,Customer 040288,Female,35-44,6,2025-03-23,Champions,North,Haryana,Gurugram,Existing
40289,CUST040289,Customer 040289,Male,35-44,11,2021-08-28,Champions,West,Maharashtra,Nagpur,Existing
40290,CUST040290,Customer 040290,Female,35-44,5,2023-12-07,Potential Loyalist,North,Uttar Pradesh,Varanasi,Existing
40291,CUST040291,Customer 040291,Female,55+,24,2023-03-01,Potential Loyalist,South,Kerala,Thiruvananthapuram,Existing
40292,CUST040292,Customer 040292,Female,18-24,10,2021-06-04,Occasional,West,Maharashtra,Pune,Existing
40293,CUST040293,Customer 040293,Male,45-54,23,2021-09-09,Potential Loyalist,South,Kerala,Kochi,Existing
40294,CUST040294,Customer 040294,Male,45-54,1,2025-10-29,Occasional,North,Delhi,Delhi,New
40295,CUST040295,Customer 040295,Female,35-44,8,2025-04-23,Low Value,North,Rajasthan,Jaipur,Existing
40296,CUST040296,Customer 040296,Male,45-54,4,2024-01-17,At Risk,North,Uttar Pradesh,Noida,Existing
40297,CUST040297,Customer 040297,Female,35-44,7,2021-09-27,Occasional,North,Punjab,Ludhiana,Existing
40298,CUST040298,Customer 040298,Male,25-34,19,2025-08-31,Occasional,South,Tamil Nadu,Chennai,New
40299,CUST040299,Customer 040299,Female,35-44,15,2021-12-22,Low Value,West,Madhya Pradesh,Indore,Existing
40300,CUST040300,Customer 040300,Male,25-34,2,2025-10-07,Low Value,North,Uttar Pradesh,Lucknow,New
40301,CUST040301,Customer 040301,Male,45-54,17,2022-09-05,Loyal,South,Karnataka,Bengaluru,Existing
40302,CUST040302,Customer 040302,Female,25-34,26,2024-02-14,Occasional,East,Odisha,Bhubaneswar,Existing
40303,CUST040303,Customer 040303,Male,45-54,21,2021-02-19,Potential Loyalist,South,Telangana,Hyderabad,Existing
40304,CUST040304,Customer 040304,Female,25-34,16,2022-04-04,Loyal,West,Madhya Pradesh,Bhopal,Existing
40305,CUST040305,Customer 040305,Male,45-54,27,2021-02-01,Low Value,East,Bihar,Patna,Existing
40306,CUST040306,Customer 040306,Female,35-44,14,2024-05-17,Loyal,West,Goa,Panaji,Existing
40307,CUST040307,Customer 040307,Female,35-44,3,2024-05-02,Champions,North,Uttar Pradesh,Kanpur,Existing
40308,CUST040308,Customer 040308,Male,35-44,27,2023-09-19,Occasional,East,Bihar,Patna,Existing
40309,CUST040309,Customer 040309,Male,25-34,19,2024-01-16,Occasional,South,Tamil Nadu,Chennai,Existing
40310,CUST040310,Customer 040310,Female,45-54,8,2021-09-18,Loyal,North,Rajasthan,Jaipur,Existing
40311,CUST040311,Customer 040311,Female,25-34,17,2022-09-26,Low Value,South,Karnataka,Bengaluru,Existing
40312,CUST040312,Customer 040312,Female,18-24,29,2023-03-19,Loyal,Central,Chhattisgarh,Raipur,Existing
40313,CUST040313,Customer 040313,Male,35-44,18,2025-08-29,Occasional,South,Karnataka,Mysuru,New
40314,CUST040314,Customer 040314,Female,25-34,1,2023-08-26,Potential Loyalist,North,Delhi,Delhi,Existing
40315,CUST040315,Customer 040315,Male,55+,7,2022-04-20,Potential Loyalist,North,Punjab,Ludhiana,Existing
40316,CUST040316,Customer 040316,Male,35-44,4,2023-02-05,Loyal,North,Uttar Pradesh,Noida,Existing
40317,CUST040317,Customer 040317,Female,25-34,3,2024-04-28,Loyal,North,Uttar Pradesh,Kanpur,Existing
40318,CUST040318,Customer 040318,Male,45-54,19,2024-07-05,Occasional,South,Tamil Nadu,Chennai,Existing
40319,CUST040319,Customer 040319,Male,18-24,10,2023-03-19,Champions,West,Maharashtra,Pune,Existing
40320,CUST040320,Customer 040320,Male,25-34,27,2022-05-20,At Risk,East,Bihar,Patna,Existing
40321,CUST040321,Customer 040321,Male,25-34,3,2022-05-19,Loyal,North,Uttar Pradesh,Kanpur,Existing
40322,CUST040322,Customer 040322,Male,25-34,2,2022-08-06,Potential Loyalist,North,Uttar Pradesh,Lucknow,Existing
40323,CUST040323,Customer 040323,Male,25-34,5,2024-06-09,Loyal,North,Uttar Pradesh,Varanasi,Existing
40324,CUST040324,Customer 040324,Female,25-34,17,2022-03-10,Occasional,South,Karnataka,Bengaluru,Existing
40325,CUST040325,Customer 040325,Male,45-54,5,2022-02-10,Occasional,North,Uttar Pradesh,Varanasi,Existing
40326,CUST040326,Customer 040326,Female,35-44,26,2023-06-22,Champions,East,Odisha,Bhubaneswar,Existing
40327,CUST040327,Customer 040327,Male,35-44,14,2022-05-10,Low Value,West,Goa,Panaji,Existing
40328,CUST040328,Customer 040328,Female,25-34,16,2025-05-28,Potential Loyalist,West,Madhya Pradesh,Bhopal,Existing
40329,CUST040329,Customer 040329,Male,35-44,24,2024-06-15,Potential Loyalist,South,Kerala,Thiruvananthapuram,Existing
40330,CUST040330,Customer 040330,Female,25-34,23,2025-11-22,Loyal,South,Kerala,Kochi,New
40331,CUST040331,Customer 040331,Female,25-34,14,2021-12-31,Low Value,West,Goa,Panaji,Existing
40332,CUST040332,Customer 040332,Male,25-34,27,2024-12-13,Potential Loyalist,East,Bihar,Patna,Existing
40333,CUST040333,Customer 040333,Female,35-44,19,2024-10-13,Potential Loyalist,South,Tamil Nadu,Chennai,Existing
40334,CUST040334,Customer 040334,Male,35-44,13,2023-11-14,Occasional,West,Gujarat,Surat,Existing
40335,CUST040335,Customer 040335,Female,25-34,12,2021-06-13,Potential Loyalist,West,Gujarat,Ahmedabad,Existing
40336,CUST040336,Customer 040336,Male,45-54,25,2023-04-01,Occasional,East,West Bengal,Kolkata,Existing
40337,CUST040337,Customer 040337,Male,35-44,27,2021-07-29,Low Value,East,Bihar,Patna,Existing
40338,CUST040338,Customer 040338,Female,35-44,26,2022-09-11,Occasional,East,Odisha,Bhubaneswar,Existing
40339,CUST040339,Customer 040339,Male,25-34,16,2023-07-11,Occasional,West,Madhya Pradesh,Bhopal,Existing
40340,CUST040340,Customer 040340,Female,25-34,29,2021-08-19,At Risk,Central,Chhattisgarh,Raipur,Existing
40341,CUST040341,Customer 040341,Male,25-34,23,2025-01-26,Champions,South,Kerala,Kochi,Existing
40342,CUST040342,Customer 040342,Female,25-34,17,2021-11-08,Potential Loyalist,South,Karnataka,Bengaluru,Existing
40343,CUST040343,Customer 040343,Male,55+,22,2022-08-24,Occasional,South,Andhra Pradesh,Vijayawada,Existing
40344,CUST040344,Customer 040344,Female,35-44,20,2022-07-09,Low Value,South,Tamil Nadu,Coimbatore,Existing
40345,CUST040345,Customer 040345,Male,45-54,6,2025-06-13,Occasional,North,Haryana,Gurugram,Existing
40346,CUST040346,Customer 040346,Female,35-44,14,2023-03-20,Occasional,West,Goa,Panaji,Existing
40347,CUST040347,Customer 040347,Female,18-24,16,2025-06-13,Occasional,West,Madhya Pradesh,Bhopal,Existing
40348,CUST040348,Customer 040348,Female,25-34,3,2022-04-18,Occasional,North,Uttar Pradesh,Kanpur,Existing
40349,CUST040349,Customer 040349,Female,35-44,21,2025-12-04,Occasional,South,Telangana,Hyderabad,New
40350,CUST040350,Customer 040350,Male,55+,19,2025-11-19,Low Value,South,Tamil Nadu,Chennai,New
40351,CUST040351,Customer 040351,Female,45-54,7,2023-07-09,At Risk,North,Punjab,Ludhiana,Existing
40352,CUST040352,Customer 040352,Male,35-44,5,2025-06-07,Potential Loyalist,North,Uttar Pradesh,Varanasi,Existing
40353,CUST040353,Customer 040353,Female,18-24,20,2024-03-19,Champions,South,Tamil Nadu,Coimbatore,Existing
40354,CUST040354,Customer 040354,Female,55+,26,2021-10-29,Occasional,East,Odisha,Bhubaneswar,Existing
40355,CUST040355,Customer 040355,Female,25-34,23,2021-01-23,Occasional,South,Kerala,Kochi,Existing
40356,CUST040356,Customer 040356,Male,45-54,23,2025-06-08,At Risk,South,Kerala,Kochi,Existing
40357,CUST040357,Customer 040357,Male,25-34,10,2025-03-15,Loyal,West,Maharashtra,Pune,Existing
40358,CUST040358,Customer 040358,Female,35-44,9,2024-09-25,Occasional,West,Maharashtra,Mumbai,Existing
40359,CUST040359,Customer 040359,Male,18-24,3,2023-10-21,Occasional,North,Uttar Pradesh,Kanpur,Existing
40360,CUST040360,Customer 040360,Female,35-44,27,2025-07-29,Loyal,East,Bihar,Patna,New
40361,CUST040361,Customer 040361,Female,25-34,27,2023-07-19,At Risk,East,Bihar,Patna,Existing
40362,CUST040362,Customer 040362,Female,18-24,10,2022-01-30,Occasional,West,Maharashtra,Pune,Existing
40363,CUST040363,Customer 040363,Female,25-34,16,2023-07-28,Occasional,West,Madhya Pradesh,Bhopal,Existing
40364,CUST040364,Customer 040364,Female,35-44,24,2024-09-13,Champions,South,Kerala,Thiruvananthapuram,Existing
40365,CUST040365,Customer 040365,Female,35-44,23,2024-10-13,Potential Loyalist,South,Kerala,Kochi,Existing
40366,CUST040366,Customer 040366,Female,35-44,9,2024-11-19,Low Value,West,Maharashtra,Mumbai,Existing
40367,CUST040367,Customer 040367,Female,25-34,2,2023-03-22,Potential Loyalist,North,Uttar Pradesh,Lucknow,Existing
40368,CUST040368,Customer 040368,Male,35-44,6,2024-07-28,Low Value,North,Haryana,Gurugram,Existing
40369,CUST040369,Customer 040369,Male,35-44,5,2021-01-31,At Risk,North,Uttar Pradesh,Varanasi,Existing
40370,CUST040370,Customer 040370,Female,55+,3,2023-01-11,At Risk,North,Uttar Pradesh,Kanpur,Existing
40371,CUST040371,Customer 040371,Male,35-44,7,2024-07-03,Occasional,North,Punjab,Ludhiana,Existing
40372,CUST040372,Customer 040372,Male,35-44,15,2022-04-03,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
40373,CUST040373,Customer 040373,Male,45-54,21,2023-09-20,Potential Loyalist,South,Telangana,Hyderabad,Existing
40374,CUST040374,Customer 040374,Male,18-24,6,2024-09-12,Occasional,North,Haryana,Gurugram,Existing
40375,CUST040375,Customer 040375,Female,55+,4,2025-02-16,Low Value,North,Uttar Pradesh,Noida,Existing
40376,CUST040376,Customer 040376,Male,35-44,23,2024-04-11,Occasional,South,Kerala,Kochi,Existing
40377,CUST040377,Customer 040377,Male,25-34,29,2021-07-05,Potential Loyalist,Central,Chhattisgarh,Raipur,Existing
40378,CUST040378,Customer 040378,Male,35-44,13,2025-05-19,Loyal,West,Gujarat,Surat,Existing
40379,CUST040379,Customer 040379,Female,25-34,23,2021-10-03,Occasional,South,Kerala,Kochi,Existing
40380,CUST040380,Customer 040380,Male,55+,5,2022-08-15,Loyal,North,Uttar Pradesh,Varanasi,Existing
40381,CUST040381,Customer 040381,Male,25-34,15,2024-04-28,Potential Loyalist,West,Madhya Pradesh,Indore,Existing
40382,CUST040382,Customer 040382,Female,25-34,7,2022-03-21,Loyal,North,Punjab,Ludhiana,Existing
40383,CUST040383,Customer 040383,Male,18-24,7,2023-03-14,Low Value,North,Punjab,Ludhiana,Existing
40384,CUST040384,Customer 040384,Male,45-54,10,2025-06-28,Occasional,West,Maharashtra,Pune,Existing
40385,CUST040385,Customer 040385,Female,35-44,13,2024-10-23,Loyal,West,Gujarat,Surat,Existing
40386,CUST040386,Customer 040386,Male,35-44,24,2025-12-31,Occasional,South,Kerala,Thiruvananthapuram,New
40387,CUST040387,Customer 040387,Female,35-44,11,2024-10-14,At Risk,West,Maharashtra,Nagpur,Existing
40388,CUST040388,Customer 040388,Male,55+,1,2021-05-05,Loyal,North,Delhi,Delhi,Existing
40389,CUST040389,Customer 040389,Female,55+,20,2025-07-23,Occasional,South,Tamil Nadu,Coimbatore,New
40390,CUST040390,Customer 040390,Female,35-44,11,2021-01-09,At Risk,West,Maharashtra,Nagpur,Existing
40391,CUST040391,Customer 040391,Male,45-54,1,2024-02-03,Loyal,North,Delhi,Delhi,Existing
40392,CUST040392,Customer 040392,Male,55+,3,2021-04-04,Low Value,North,Uttar Pradesh,Kanpur,Existing
40393,CUST040393,Customer 040393,Male,18-24,8,2025-04-06,Occasional,North,Rajasthan,Jaipur,Existing
40394,CUST040394,Customer 040394,Male,35-44,13,2025-10-12,Occasional,West,Gujarat,Surat,New
40395,CUST040395,Customer 040395,Male,25-34,28,2021-01-22,Potential Loyalist,East,Jharkhand,Ranchi,Existing
40396,CUST040396,Customer 040396,Female,45-54,7,2021-12-30,At Risk,North,Punjab,Ludhiana,Existing
40397,CUST040397,Customer 040397,Male,25-34,3,2021-12-12,Occasional,North,Uttar Pradesh,Kanpur,Existing
40398,CUST040398,Customer 040398,Male,25-34,20,2025-10-06,Low Value,South,Tamil Nadu,Coimbatore,New
40399,CUST040399,Customer 040399,Male,35-44,2,2022-07-03,Occasional,North,Uttar Pradesh,Lucknow,Existing
40400,CUST040400,Customer 040400,Female,55+,18,2021-09-12,Occasional,South,Karnataka,Mysuru,Existing
40401,CUST040401,Customer 040401,Male,25-34,5,2023-01-17,Occasional,North,Uttar Pradesh,Varanasi,Existing
40402,CUST040402,Customer 040402,Other,45-54,29,2023-09-23,Occasional,Central,Chhattisgarh,Raipur,Existing
40403,CUST040403,Customer 040403,Male,35-44,18,2024-12-26,Occasional,South,Karnataka,Mysuru,Existing
40404,CUST040404,Customer 040404,Male,18-24,16,2023-10-01,Loyal,West,Madhya Pradesh,Bhopal,Existing
40405,CUST040405,Customer 040405,Male,25-34,27,2021-05-10,Occasional,East,Bihar,Patna,Existing
40406,CUST040406,Customer 040406,Male,35-44,7,2023-01-11,Potential Loyalist,North,Punjab,Ludhiana,Existing
40407,CUST040407,Customer 040407,Female,25-34,1,2022-09-08,Potential Loyalist,North,Delhi,Delhi,Existing
40408,CUST040408,Customer 040408,Female,25-34,9,2025-08-07,Potential Loyalist,West,Maharashtra,Mumbai,New
40409,CUST040409,Customer 040409,Male,25-34,15,2021-11-02,Loyal,West,Madhya Pradesh,Indore,Existing
40410,CUST040410,Customer 040410,Male,25-34,26,2022-01-16,Champions,East,Odisha,Bhubaneswar,Existing
40411,CUST040411,Customer 040411,Female,35-44,1,2025-12-20,Loyal,North,Delhi,Delhi,New
40412,CUST040412,Customer 040412,Male,35-44,27,2024-11-04,Potential Loyalist,East,Bihar,Patna,Existing
40413,CUST040413,Customer 040413,Female,25-34,17,2025-06-23,Potential Loyalist,South,Karnataka,Bengaluru,Existing
40414,CUST040414,Customer 040414,Female,35-44,9,2022-06-02,Loyal,West,Maharashtra,Mumbai,Existing
40415,CUST040415,Customer 040415,Female,45-54,23,2025-09-21,Occasional,South,Kerala,Kochi,New
40416,CUST040416,Customer 040416,Male,55+,15,2022-10-24,Occasional,West,Madhya Pradesh,Indore,Existing
40417,CUST040417,Customer 040417,Male,18-24,10,2023-08-16,Low Value,West,Maharashtra,Pune,Existing
40418,CUST040418,Customer 040418,Female,18-24,28,2023-06-26,Low Value,East,Jharkhand,Ranchi,Existing
40419,CUST040419,Customer 040419,Male,18-24,20,2022-04-27,At Risk,South,Tamil Nadu,Coimbatore,Existing
40420,CUST040420,Customer 040420,Female,35-44,3,2022-09-26,At Risk,North,Uttar Pradesh,Kanpur,Existing
40421,CUST040421,Customer 040421,Male,18-24,28,2023-09-08,Low Value,East,Jharkhand,Ranchi,Existing
40422,CUST040422,Customer 040422,Female,25-34,5,2021-03-18,Occasional,North,Uttar Pradesh,Varanasi,Existing
40423,CUST040423,Customer 040423,Male,45-54,2,2022-11-16,Champions,North,Uttar Pradesh,Lucknow,Existing
40424,CUST040424,Customer 040424,Male,18-24,22,2021-07-29,Occasional,South,Andhra Pradesh,Vijayawada,Existing
40425,CUST040425,Customer 040425,Female,55+,6,2021-11-08,Low Value,North,Haryana,Gurugram,Existing
40426,CUST040426,Customer 040426,Female,25-34,16,2025-09-04,Loyal,West,Madhya Pradesh,Bhopal,New
40427,CUST040427,Customer 040427,Female,35-44,12,2021-04-15,At Risk,West,Gujarat,Ahmedabad,Existing
40428,CUST040428,Customer 040428,Male,55+,17,2024-05-24,Loyal,South,Karnataka,Bengaluru,Existing
40429,CUST040429,Customer 040429,Female,25-34,12,2025-07-23,Champions,West,Gujarat,Ahmedabad,New
40430,CUST040430,Customer 040430,Male,55+,26,2021-08-17,Occasional,East,Odisha,Bhubaneswar,Existing
40431,CUST040431,Customer 040431,Male,45-54,25,2025-12-25,Occasional,East,West Bengal,Kolkata,New
40432,CUST040432,Customer 040432,Male,45-54,17,2022-05-31,Low Value,South,Karnataka,Bengaluru,Existing
40433,CUST040433,Customer 040433,Male,18-24,22,2024-11-12,Occasional,South,Andhra Pradesh,Vijayawada,Existing
40434,CUST040434,Customer 040434,Female,35-44,7,2021-11-30,Potential Loyalist,North,Punjab,Ludhiana,Existing
40435,CUST040435,Customer 040435,Female,45-54,24,2025-10-05,Low Value,South,Kerala,Thiruvananthapuram,New
40436,CUST040436,Customer 040436,Male,25-34,16,2021-03-28,Low Value,West,Madhya Pradesh,Bhopal,Existing
40437,CUST040437,Customer 040437,Male,55+,18,2022-05-09,Low Value,South,Karnataka,Mysuru,Existing
40438,CUST040438,Customer 040438,Female,25-34,27,2025-01-23,Occasional,East,Bihar,Patna,Existing
40439,CUST040439,Customer 040439,Female,45-54,8,2024-06-17,Low Value,North,Rajasthan,Jaipur,Existing
40440,CUST040440,Customer 040440,Female,35-44,27,2021-11-10,Loyal,East,Bihar,Patna,Existing
40441,CUST040441,Customer 040441,Male,25-34,26,2021-04-21,Occasional,East,Odisha,Bhubaneswar,Existing
40442,CUST040442,Customer 040442,Female,45-54,18,2025-04-27,Potential Loyalist,South,Karnataka,Mysuru,Existing
40443,CUST040443,Customer 040443,Female,25-34,2,2025-11-27,Potential Loyalist,North,Uttar Pradesh,Lucknow,New
40444,CUST040444,Customer 040444,Female,25-34,9,2021-07-15,At Risk,West,Maharashtra,Mumbai,Existing
40445,CUST040445,Customer 040445,Female,25-34,23,2025-01-12,Occasional,South,Kerala,Kochi,Existing
40446,CUST040446,Customer 040446,Male,35-44,24,2023-01-25,Low Value,South,Kerala,Thiruvananthapuram,Existing
40447,CUST040447,Customer 040447,Male,35-44,16,2022-07-06,At Risk,West,Madhya Pradesh,Bhopal,Existing
40448,CUST040448,Customer 040448,Male,18-24,17,2021-09-11,Potential Loyalist,South,Karnataka,Bengaluru,Existing
40449,CUST040449,Customer 040449,Male,25-34,10,2021-03-15,Low Value,West,Maharashtra,Pune,Existing
40450,CUST040450,Customer 040450,Male,18-24,22,2023-06-22,Champions,South,Andhra Pradesh,Vijayawada,Existing
40451,CUST040451,Customer 040451,Female,35-44,1,2025-07-24,Loyal,North,Delhi,Delhi,New
40452,CUST040452,Customer 040452,Female,25-34,21,2022-12-28,Potential Loyalist,South,Telangana,Hyderabad,Existing
40453,CUST040453,Customer 040453,Female,35-44,18,2024-08-06,At Risk,South,Karnataka,Mysuru,Existing
40454,CUST040454,Customer 040454,Male,25-34,15,2022-09-24,Low Value,West,Madhya Pradesh,Indore,Existing
40455,CUST040455,Customer 040455,Female,35-44,9,2023-02-19,Occasional,West,Maharashtra,Mumbai,Existing
40456,CUST040456,Customer 040456,Female,35-44,3,2024-06-20,Low Value,North,Uttar Pradesh,Kanpur,Existing
40457,CUST040457,Customer 040457,Female,45-54,16,2024-06-14,Occasional,West,Madhya Pradesh,Bhopal,Existing
40458,CUST040458,Customer 040458,Female,45-54,26,2025-12-13,Low Value,East,Odisha,Bhubaneswar,New
40459,CUST040459,Customer 040459,Female,55+,23,2024-03-05,Potential Loyalist,South,Kerala,Kochi,Existing
40460,CUST040460,Customer 040460,Female,25-34,15,2025-09-02,Low Value,West,Madhya Pradesh,Indore,New
40461,CUST040461,Customer 040461,Female,45-54,2,2025-03-22,Loyal,North,Uttar Pradesh,Lucknow,Existing
40462,CUST040462,Customer 040462,Male,45-54,10,2025-01-26,Loyal,West,Maharashtra,Pune,Existing
40463,CUST040463,Customer 040463,Male,18-24,4,2024-12-27,Loyal,North,Uttar Pradesh,Noida,Existing
40464,CUST040464,Customer 040464,Male,35-44,26,2021-05-19,Loyal,East,Odisha,Bhubaneswar,Existing
40465,CUST040465,Customer 040465,Male,25-34,19,2023-08-16,Occasional,South,Tamil Nadu,Chennai,Existing
40466,CUST040466,Customer 040466,Male,35-44,17,2024-03-27,Occasional,South,Karnataka,Bengaluru,Existing
40467,CUST040467,Customer 040467,Male,55+,10,2023-06-25,At Risk,West,Maharashtra,Pune,Existing
40468,CUST040468,Customer 040468,Female,25-34,22,2025-06-11,Potential Loyalist,South,Andhra Pradesh,Vijayawada,Existing
40469,CUST040469,Customer 040469,Female,25-34,21,2022-06-14,Low Value,South,Telangana,Hyderabad,Existing
40470,CUST040470,Customer 040470,Male,35-44,6,2025-03-25,At Risk,North,Haryana,Gurugram,Existing
40471,CUST040471,Customer 040471,Female,25-34,1,2025-05-28,At Risk,North,Delhi,Delhi,Existing
40472,CUST040472,Customer 040472,Male,35-44,11,2022-09-18,Low Value,West,Maharashtra,Nagpur,Existing
40473,CUST040473,Customer 040473,Female,25-34,16,2021-05-14,Champions,West,Madhya Pradesh,Bhopal,Existing
40474,CUST040474,Customer 040474,Female,45-54,24,2024-01-09,Low Value,South,Kerala,Thiruvananthapuram,Existing
40475,CUST040475,Customer 040475,Female,35-44,20,2025-07-24,Loyal,South,Tamil Nadu,Coimbatore,New
40476,CUST040476,Customer 040476,Male,35-44,7,2022-04-10,Champions,North,Punjab,Ludhiana,Existing
40477,CUST040477,Customer 040477,Female,35-44,24,2025-12-06,Potential Loyalist,South,Kerala,Thiruvananthapuram,New
40478,CUST040478,Customer 040478,Male,45-54,3,2023-02-12,Occasional,North,Uttar Pradesh,Kanpur,Existing
40479,CUST040479,Customer 040479,Male,18-24,14,2022-08-27,Potential Loyalist,West,Goa,Panaji,Existing
40480,CUST040480,Customer 040480,Female,35-44,4,2021-12-16,Potential Loyalist,North,Uttar Pradesh,Noida,Existing
40481,CUST040481,Customer 040481,Male,55+,9,2024-03-14,Loyal,West,Maharashtra,Mumbai,Existing
40482,CUST040482,Customer 040482,Male,35-44,15,2023-04-10,Champions,West,Madhya Pradesh,Indore,Existing
40483,CUST040483,Customer 040483,Male,18-24,12,2022-07-13,Low Value,West,Gujarat,Ahmedabad,Existing
40484,CUST040484,Customer 040484,Female,35-44,25,2021-10-22,Potential Loyalist,East,West Bengal,Kolkata,Existing
40485,CUST040485,Customer 040485,Male,25-34,16,2024-02-26,Loyal,West,Madhya Pradesh,Bhopal,Existing
40486,CUST040486,Customer 040486,Male,45-54,23,2023-04-07,Potential Loyalist,South,Kerala,Kochi,Existing
40487,CUST040487,Customer 040487,Male,25-34,19,2025-01-30,Champions,South,Tamil Nadu,Chennai,Existing
40488,CUST040488,Customer 040488,Male,45-54,14,2025-12-03,Loyal,West,Goa,Panaji,New
40489,CUST040489,Customer 040489,Female,25-34,27,2025-09-28,Occasional,East,Bihar,Patna,New
40490,CUST040490,Customer 040490,Female,25-34,4,2025-02-24,Loyal,North,Uttar Pradesh,Noida,Existing
40491,CUST040491,Customer 040491,Female,45-54,23,2024-10-26,Occasional,South,Kerala,Kochi,Existing
40492,CUST040492,Customer 040492,Female,25-34,29,2025-11-25,Potential Loyalist,Central,Chhattisgarh,Raipur,New
40493,CUST040493,Customer 040493,Female,35-44,6,2024-04-04,Champions,North,Haryana,Gurugram,Existing
40494,CUST040494,Customer 040494,Female,45-54,22,2022-11-27,Occasional,South,Andhra Pradesh,Vijayawada,Existing
40495,CUST040495,Customer 040495,Male,25-34,11,2024-06-23,Occasional,West,Maharashtra,Nagpur,Existing
40496,CUST040496,Customer 040496,Male,25-34,4,2024-11-22,Occasional,North,Uttar Pradesh,Noida,Existing
40497,CUST040497,Customer 040497,Male,35-44,26,2025-09-14,Loyal,East,Odisha,Bhubaneswar,New
40498,CUST040498,Customer 040498,Male,35-44,8,2024-01-30,Champions,North,Rajasthan,Jaipur,Existing
40499,CUST040499,Customer 040499,Female,25-34,9,2025-08-23,Potential Loyalist,West,Maharashtra,Mumbai,New
40500,CUST040500,Customer 040500,Female,45-54,26,2021-06-08,Occasional,East,Odisha,Bhubaneswar,Existing
40501,CUST040501,Customer 040501,Male,35-44,23,2024-05-05,Champions,South,Kerala,Kochi,Existing
40502,CUST040502,Customer 040502,Male,35-44,24,2022-10-19,Low Value,South,Kerala,Thiruvananthapuram,Existing
40503,CUST040503,Customer 040503,Male,35-44,26,2023-10-25,Potential Loyalist,East,Odisha,Bhubaneswar,Existing
40504,CUST040504,Customer 040504,Female,45-54,2,2022-09-11,Potential Loyalist,North,Uttar Pradesh,Lucknow,Existing
40505,CUST040505,Customer 040505,Male,25-34,20,2021-08-04,Potential Loyalist,South,Tamil Nadu,Coimbatore,Existing
40506,CUST040506,Customer 040506,Male,25-34,3,2023-10-27,Low Value,North,Uttar Pradesh,Kanpur,Existing
40507,CUST040507,Customer 040507,Male,25-34,6,2025-01-11,Low Value,North,Haryana,Gurugram,Existing
40508,CUST040508,Customer 040508,Male,45-54,2,2024-03-27,Low Value,North,Uttar Pradesh,Lucknow,Existing
40509,CUST040509,Customer 040509,Female,45-54,23,2023-06-06,At Risk,South,Kerala,Kochi,Existing
40510,CUST040510,Customer 040510,Male,25-34,8,2023-04-23,Potential Loyalist,North,Rajasthan,Jaipur,Existing
40511,CUST040511,Customer 040511,Female,25-34,20,2022-08-26,At Risk,South,Tamil Nadu,Coimbatore,Existing
40512,CUST040512,Customer 040512,Male,25-34,24,2024-07-12,Potential Loyalist,South,Kerala,Thiruvananthapuram,Existing
40513,CUST040513,Customer 040513,Female,25-34,8,2022-02-12,Potential Loyalist,North,Rajasthan,Jaipur,Existing
40514,CUST040514,Customer 040514,Female,35-44,3,2025-12-17,Loyal,North,Uttar Pradesh,Kanpur,New
40515,CUST040515,Customer 040515,Female,35-44,17,2021-01-13,Occasional,South,Karnataka,Bengaluru,Existing
40516,CUST040516,Customer 040516,Female,55+,11,2023-04-03,At Risk,West,Maharashtra,Nagpur,Existing
40517,CUST040517,Customer 040517,Male,25-34,3,2022-08-27,Occasional,North,Uttar Pradesh,Kanpur,Existing
40518,CUST040518,Customer 040518,Male,55+,26,2025-02-27,Potential Loyalist,East,Odisha,Bhubaneswar,Existing
40519,CUST040519,Customer 040519,Female,25-34,12,2025-10-25,Occasional,West,Gujarat,Ahmedabad,New
40520,CUST040520,Customer 040520,Male,25-34,14,2025-06-20,Occasional,West,Goa,Panaji,Existing
40521,CUST040521,Customer 040521,Male,25-34,29,2025-10-29,Occasional,Central,Chhattisgarh,Raipur,New
40522,CUST040522,Customer 040522,Female,35-44,1,2021-12-23,Potential Loyalist,North,Delhi,Delhi,Existing
40523,CUST040523,Customer 040523,Male,25-34,12,2024-07-22,Champions,West,Gujarat,Ahmedabad,Existing
40524,CUST040524,Customer 040524,Male,35-44,18,2021-10-30,Champions,South,Karnataka,Mysuru,Existing
40525,CUST040525,Customer 040525,Male,18-24,24,2021-09-09,Low Value,South,Kerala,Thiruvananthapuram,Existing
40526,CUST040526,Customer 040526,Male,45-54,4,2022-08-06,Low Value,North,Uttar Pradesh,Noida,Existing
40527,CUST040527,Customer 040527,Female,25-34,29,2023-04-15,Loyal,Central,Chhattisgarh,Raipur,Existing
40528,CUST040528,Customer 040528,Female,35-44,25,2023-03-19,Loyal,East,West Bengal,Kolkata,Existing
40529,CUST040529,Customer 040529,Other,45-54,23,2021-04-04,Potential Loyalist,South,Kerala,Kochi,Existing
