ProductKey,ProductID,ProductName,Category,Subcategory,Brand,Supplier,UnitCost,ListPrice,ProductLaunchDate,ProductStatus
2343,PRD02343,Beauty & Personal Care Haircare Product 2343,Beauty & Personal Care,Haircare,Nova,Supplier D,656.66,1144.05,2021-12-02,Active
2344,PRD02344,Sports & Lifestyle Sports Equipment Product 2344,Sports & Lifestyle,Sports Equipment,XBrand,Supplier F,483.54,790.59,2025-03-07,Active
2345,PRD02345,Beauty & Personal Care Cosmetics Product 2345,Beauty & Personal Care,Cosmetics,Zenith,Supplier E,619.81,1143.21,2021-02-26,Active
2346,PRD02346,Electronics Laptops Product 2346,Electronics,Laptops,Prime,Supplier E,4893.37,5401.25,2023-10-14,Active
2347,PRD02347,Home & Kitchen Kitchen Appliances Product 2347,Home & Kitchen,Kitchen Appliances,Zenith,Supplier D,9257.05,11307.27,2023-07-01,Active
2348,PRD02348,Fashion Kids Apparel Product 2348,Fashion,Kids Apparel,Nova,Supplier E,1367.75,1922.51,2022-12-18,Active
2349,PRD02349,Fashion Womens Apparel Product 2349,Fashion,Womens Apparel,Prime,Supplier A,1932.3,3487.17,2024-01-05,Active
2350,PRD02350,Grocery & FMCG Packaged Food Product 2350,Grocery & FMCG,Packaged Food,XBrand,Supplier C,300.48,358.46,2025-01-29,Active
2351,PRD02351,Grocery & FMCG Snacks Product 2351,Grocery & FMCG,Snacks,Vertex,Supplier C,408.56,469.38,2021-10-12,Active
2352,PRD02352,Beauty & Personal Care Haircare Product 2352,Beauty & Personal Care,Haircare,Prime,Supplier F,3826.25,7253.43,2022-12-23,Active
2353,PRD02353,Fashion Mens Apparel Product 2353,Fashion,Mens Apparel,Vertex,Supplier C,4479.01,6484.28,2022-01-21,Inactive
2354,PRD02354,Home & Kitchen Home Decor Product 2354,Home & Kitchen,Home Decor,Apex,Supplier B,4086.54,5226.18,2023-08-08,Active
2355,PRD02355,Electronics Accessories Product 2355,Electronics,Accessories,Orion,Supplier A,6955.97,8162.27,2023-02-09,Active
2356,PRD02356,Home & Kitchen Home Decor Product 2356,Home & Kitchen,Home Decor,Zenith,Supplier A,19462.83,29150.15,2024-07-06,Active
2357,PRD02357,Fashion Mens Apparel Product 2357,Fashion,Mens Apparel,Urban,Supplier D,1131.63,1516.0,2025-02-09,Active
2358,PRD02358,Beauty & Personal Care Cosmetics Product 2358,Beauty & Personal Care,Cosmetics,XBrand,Supplier B,3732.62,5283.78,2023-04-20,Active
2359,PRD02359,Beauty & Personal Care Cosmetics Product 2359,Beauty & Personal Care,Cosmetics,Prime,Supplier E,1298.81,1746.28,2021-01-11,Active
2360,PRD02360,Electronics Laptops Product 2360,Electronics,Laptops,XBrand,Supplier F,5058.6,6469.08,2023-08-30,Active
2361,PRD02361,Fashion Footwear Product 2361,Fashion,Footwear,Apex,Supplier A,295.04,443.5,2022-11-03,Active
2362,PRD02362,Electronics Televisions Product 2362,Electronics,Televisions,Vertex,Supplier B,3164.44,3989.02,2021-09-17,Active
2363,PRD02363,Electronics Televisions Product 2363,Electronics,Televisions,Urban,Supplier B,67114.72,75688.55,2022-01-28,Inactive
2364,PRD02364,Grocery & FMCG Staples Product 2364,Grocery & FMCG,Staples,XBrand,Supplier A,28.4,33.12,2022-08-23,Inactive
2365,PRD02365,Electronics Wearables Product 2365,Electronics,Wearables,Vertex,Supplier D,3839.09,4648.32,2024-10-24,Inactive
2366,PRD02366,Fashion Kids Apparel Product 2366,Fashion,Kids Apparel,Apex,Supplier B,245.26,339.07,2024-04-22,Active
2367,PRD02367,Electronics Accessories Product 2367,Electronics,Accessories,Apex,Supplier C,25856.24,29043.21,2023-11-06,Active
2368,PRD02368,Grocery & FMCG Packaged Food Product 2368,Grocery & FMCG,Packaged Food,Apex,Supplier B,3772.65,4126.99,2023-01-26,Active
2369,PRD02369,Fashion Womens Apparel Product 2369,Fashion,Womens Apparel,Zenith,Supplier E,382.53,695.15,2025-03-10,Active
2370,PRD02370,Home & Kitchen Furniture Product 2370,Home & Kitchen,Furniture,Orion,Supplier A,1871.08,2671.07,2024-01-15,Active
2371,PRD02371,Fashion Kids Apparel Product 2371,Fashion,Kids Apparel,Zenith,Supplier E,383.93,611.33,2022-12-12,Active
2372,PRD02372,Grocery & FMCG Snacks Product 2372,Grocery & FMCG,Snacks,Vertex,Supplier D,1619.76,1822.92,2023-10-31,Inactive
2373,PRD02373,Sports & Lifestyle Fitness Product 2373,Sports & Lifestyle,Fitness,Prime,Supplier F,10965.96,16142.64,2022-04-22,Active
2374,PRD02374,Home & Kitchen Cookware Product 2374,Home & Kitchen,Cookware,Nova,Supplier C,1488.26,2052.21,2024-04-02,Active
2375,PRD02375,Grocery & FMCG Household Care Product 2375,Grocery & FMCG,Household Care,XBrand,Supplier A,651.02,720.59,2021-01-24,Active
2376,PRD02376,Sports & Lifestyle Lifestyle Accessories Product 2376,Sports & Lifestyle,Lifestyle Accessories,Orion,Supplier B,1231.78,1684.34,2021-11-08,Active
2377,PRD02377,Sports & Lifestyle Sports Equipment Product 2377,Sports & Lifestyle,Sports Equipment,Nova,Supplier C,1080.54,1668.07,2024-06-15,Active
2378,PRD02378,Beauty & Personal Care Personal Hygiene Product 2378,Beauty & Personal Care,Personal Hygiene,Apex,Supplier B,472.67,917.95,2022-04-07,Active
2379,PRD02379,Beauty & Personal Care Cosmetics Product 2379,Beauty & Personal Care,Cosmetics,Nova,Supplier D,248.06,383.95,2025-01-25,Active
2380,PRD02380,Fashion Kids Apparel Product 2380,Fashion,Kids Apparel,Vertex,Supplier F,4173.95,6513.71,2024-06-15,Active
2381,PRD02381,Grocery & FMCG Staples Product 2381,Grocery & FMCG,Staples,Zenith,Supplier A,547.9,599.02,2021-01-22,Active
2382,PRD02382,Fashion Accessories Product 2382,Fashion,Accessories,Apex,Supplier D,990.78,1423.83,2021-06-29,Active
2383,PRD02383,Beauty & Personal Care Cosmetics Product 2383,Beauty & Personal Care,Cosmetics,Zenith,Supplier D,6708.5,9969.36,2023-03-02,Active
2384,PRD02384,Fashion Womens Apparel Product 2384,Fashion,Womens Apparel,Orion,Supplier F,5866.62,9543.04,2022-12-31,Active
2385,PRD02385,Grocery & FMCG Packaged Food Product 2385,Grocery & FMCG,Packaged Food,Apex,Supplier D,144.04,166.4,2025-03-03,Active
2386,PRD02386,Grocery & FMCG Beverages Product 2386,Grocery & FMCG,Beverages,Urban,Supplier D,3087.16,3712.03,2025-02-07,Active
2387,PRD02387,Electronics Wearables Product 2387,Electronics,Wearables,Urban,Supplier B,1614.19,1850.16,2023-01-19,Active
2388,PRD02388,Grocery & FMCG Packaged Food Product 2388,Grocery & FMCG,Packaged Food,Orion,Supplier E,147.09,160.62,2022-12-17,Active
2389,PRD02389,Fashion Womens Apparel Product 2389,Fashion,Womens Apparel,Vertex,Supplier B,1801.49,3111.19,2021-12-05,Active
2390,PRD02390,Grocery & FMCG Beverages Product 2390,Grocery & FMCG,Beverages,Vertex,Supplier F,181.24,214.23,2022-06-15,Active
2391,PRD02391,Fashion Footwear Product 2391,Fashion,Footwear,Nova,Supplier C,2356.38,3491.61,2022-11-23,Active
2392,PRD02392,Fashion Accessories Product 2392,Fashion,Accessories,Orion,Supplier F,315.89,519.44,2021-06-11,Active
2393,PRD02393,Sports & Lifestyle Sports Equipment Product 2393,Sports & Lifestyle,Sports Equipment,Zenith,Supplier F,12260.13,18496.67,2023-12-21,Active
2394,PRD02394,Home & Kitchen Home Decor Product 2394,Home & Kitchen,Home Decor,XBrand,Supplier F,173.5,221.52,2024-01-14,Active
2395,PRD02395,Grocery & FMCG Packaged Food Product 2395,Grocery & FMCG,Packaged Food,Orion,Supplier F,26.58,30.8,2022-05-05,Active
2396,PRD02396,Fashion Footwear Product 2396,Fashion,Footwear,Nova,Supplier D,4207.88,5780.97,2021-01-05,Active
2397,PRD02397,Fashion Accessories Product 2397,Fashion,Accessories,Vertex,Supplier F,5088.96,7965.22,2021-03-17,Active
2398,PRD02398,Home & Kitchen Furniture Product 2398,Home & Kitchen,Furniture,XBrand,Supplier C,8162.92,12465.1,2024-06-30,Active
2399,PRD02399,Beauty & Personal Care Cosmetics Product 2399,Beauty & Personal Care,Cosmetics,Orion,Supplier F,76.43,145.67,2021-01-07,Active
2400,PRD02400,Home & Kitchen Kitchen Appliances Product 2400,Home & Kitchen,Kitchen Appliances,Nova,Supplier B,319.27,423.89,2022-11-12,Inactive
2401,PRD02401,Electronics Televisions Product 2401,Electronics,Televisions,Prime,Supplier D,54660.28,68917.66,2022-04-18,Active
2402,PRD02402,Home & Kitchen Home Decor Product 2402,Home & Kitchen,Home Decor,Zenith,Supplier B,2980.54,4145.39,2024-03-07,Active
2403,PRD02403,Electronics Smartphones Product 2403,Electronics,Smartphones,Prime,Supplier D,26151.13,32550.02,2024-10-13,Active
2404,PRD02404,Sports & Lifestyle Sports Equipment Product 2404,Sports & Lifestyle,Sports Equipment,Zenith,Supplier B,241.84,379.07,2023-03-23,Active
2405,PRD02405,Sports & Lifestyle Lifestyle Accessories Product 2405,Sports & Lifestyle,Lifestyle Accessories,XBrand,Supplier A,1813.48,2554.65,2023-04-18,Active
2406,PRD02406,Fashion Accessories Product 2406,Fashion,Accessories,Urban,Supplier E,1018.97,1572.1,2022-08-26,Active
2407,PRD02407,Beauty & Personal Care Skincare Product 2407,Beauty & Personal Care,Skincare,Zenith,Supplier E,4756.48,7759.99,2024-04-01,Active
2408,PRD02408,Home & Kitchen Kitchen Appliances Product 2408,Home & Kitchen,Kitchen Appliances,XBrand,Supplier D,47689.55,60416.17,2021-11-14,Active
2409,PRD02409,Beauty & Personal Care Haircare Product 2409,Beauty & Personal Care,Haircare,Nova,Supplier A,1531.11,2799.42,2025-01-21,Active
2410,PRD02410,Grocery & FMCG Beverages Product 2410,Grocery & FMCG,Beverages,Apex,Supplier C,1169.84,1361.38,2024-06-30,Active
2411,PRD02411,Sports & Lifestyle Fitness Product 2411,Sports & Lifestyle,Fitness,Prime,Supplier A,2497.84,3978.63,2024-05-09,Active
2412,PRD02412,Fashion Kids Apparel Product 2412,Fashion,Kids Apparel,Apex,Supplier D,5413.5,7461.32,2024-04-03,Active
2413,PRD02413,Grocery & FMCG Beverages Product 2413,Grocery & FMCG,Beverages,Prime,Supplier A,3428.71,3902.5,2021-08-20,Active
2414,PRD02414,Home & Kitchen Storage Product 2414,Home & Kitchen,Storage,Nova,Supplier C,612.35,911.04,2021-11-24,Active
2415,PRD02415,Sports & Lifestyle Sports Equipment Product 2415,Sports & Lifestyle,Sports Equipment,Prime,Supplier D,1255.85,1967.41,2021-08-26,Active
2416,PRD02416,Electronics Audio Product 2416,Electronics,Audio,XBrand,Supplier E,2916.99,3172.54,2024-02-18,Active
2417,PRD02417,Beauty & Personal Care Haircare Product 2417,Beauty & Personal Care,Haircare,Apex,Supplier F,706.35,974.35,2023-08-08,Active
2418,PRD02418,Beauty & Personal Care Skincare Product 2418,Beauty & Personal Care,Skincare,Vertex,Supplier A,2191.87,3218.69,2023-06-14,Active
2419,PRD02419,Beauty & Personal Care Cosmetics Product 2419,Beauty & Personal Care,Cosmetics,Apex,Supplier E,558.65,767.12,2022-09-11,Active
2420,PRD02420,Electronics Audio Product 2420,Electronics,Audio,Nova,Supplier E,2904.57,3583.27,2021-09-07,Active
2421,PRD02421,Sports & Lifestyle Sports Equipment Product 2421,Sports & Lifestyle,Sports Equipment,Vertex,Supplier B,298.15,444.62,2024-09-21,Active
2422,PRD02422,Electronics Accessories Product 2422,Electronics,Accessories,Apex,Supplier C,80300.07,97354.33,2024-07-31,Active
2423,PRD02423,Beauty & Personal Care Haircare Product 2423,Beauty & Personal Care,Haircare,Zenith,Supplier F,3021.42,4180.41,2021-07-17,Active
2424,PRD02424,Home & Kitchen Furniture Product 2424,Home & Kitchen,Furniture,Orion,Supplier A,597.79,894.99,2022-02-20,Active
2425,PRD02425,Home & Kitchen Furniture Product 2425,Home & Kitchen,Furniture,Zenith,Supplier E,10308.5,14492.97,2023-01-02,Active
2426,PRD02426,Fashion Kids Apparel Product 2426,Fashion,Kids Apparel,Nova,Supplier E,2682.77,4021.18,2024-11-19,Active
2427,PRD02427,Fashion Mens Apparel Product 2427,Fashion,Mens Apparel,Orion,Supplier C,211.14,355.99,2023-07-27,Inactive
2428,PRD02428,Electronics Accessories Product 2428,Electronics,Accessories,Urban,Supplier F,23822.72,27901.75,2024-03-20,Active
2429,PRD02429,Electronics Accessories Product 2429,Electronics,Accessories,XBrand,Supplier F,77477.13,88754.48,2024-07-12,Inactive
2430,PRD02430,Fashion Accessories Product 2430,Fashion,Accessories,Zenith,Supplier E,544.68,946.55,2024-05-28,Active
2431,PRD02431,Grocery & FMCG Household Care Product 2431,Grocery & FMCG,Household Care,Prime,Supplier E,2459.5,2831.89,2024-05-24,Active
2432,PRD02432,Grocery & FMCG Staples Product 2432,Grocery & FMCG,Staples,Orion,Supplier E,40.49,45.07,2024-08-31,Active
2433,PRD02433,Electronics Laptops Product 2433,Electronics,Laptops,Prime,Supplier E,21482.04,24803.35,2021-08-04,Active
2434,PRD02434,Fashion Footwear Product 2434,Fashion,Footwear,Prime,Supplier B,4428.15,7907.28,2024-09-20,Inactive
2435,PRD02435,Electronics Smartphones Product 2435,Electronics,Smartphones,Urban,Supplier B,47020.71,54224.83,2024-10-14,Active
2436,PRD02436,Electronics Smartphones Product 2436,Electronics,Smartphones,XBrand,Supplier F,43209.37,49620.42,2024-03-30,Active
2437,PRD02437,Beauty & Personal Care Personal Hygiene Product 2437,Beauty & Personal Care,Personal Hygiene,Apex,Supplier D,158.77,214.07,2023-03-26,Active
2438,PRD02438,Beauty & Personal Care Grooming Product 2438,Beauty & Personal Care,Grooming,Orion,Supplier A,307.73,587.15,2022-09-02,Active
2439,PRD02439,Electronics Smartphones Product 2439,Electronics,Smartphones,Apex,Supplier C,2487.79,2791.86,2022-05-26,Active
2440,PRD02440,Home & Kitchen Kitchen Appliances Product 2440,Home & Kitchen,Kitchen Appliances,Zenith,Supplier D,54456.89,66756.9,2023-07-07,Active
2441,PRD02441,Electronics Audio Product 2441,Electronics,Audio,XBrand,Supplier B,42763.14,48871.7,2021-06-06,Inactive
2442,PRD02442,Grocery & FMCG Packaged Food Product 2442,Grocery & FMCG,Packaged Food,Vertex,Supplier B,20.91,25.25,2021-06-11,Active
2443,PRD02443,Sports & Lifestyle Fitness Product 2443,Sports & Lifestyle,Fitness,XBrand,Supplier B,287.81,417.33,2021-02-11,Active
2444,PRD02444,Electronics Wearables Product 2444,Electronics,Wearables,Prime,Supplier D,3055.48,3354.45,2024-04-18,Active
2445,PRD02445,Home & Kitchen Storage Product 2445,Home & Kitchen,Storage,Apex,Supplier B,214.86,268.45,2021-10-30,Active
2446,PRD02446,Grocery & FMCG Beverages Product 2446,Grocery & FMCG,Beverages,XBrand,Supplier D,26.3,31.16,2024-09-15,Active
2447,PRD02447,Sports & Lifestyle Fitness Product 2447,Sports & Lifestyle,Fitness,Apex,Supplier B,1911.53,2613.44,2023-10-11,Active
2448,PRD02448,Fashion Accessories Product 2448,Fashion,Accessories,XBrand,Supplier E,867.99,1538.42,2023-02-03,Active
2449,PRD02449,Electronics Laptops Product 2449,Electronics,Laptops,Nova,Supplier E,77071.22,94011.62,2024-12-23,Active
2450,PRD02450,Electronics Accessories Product 2450,Electronics,Accessories,Zenith,Supplier A,71786.58,82018.44,2024-10-05,Active
2451,PRD02451,Beauty & Personal Care Cosmetics Product 2451,Beauty & Personal Care,Cosmetics,Orion,Supplier B,342.91,574.8,2021-04-30,Active
2452,PRD02452,Fashion Mens Apparel Product 2452,Fashion,Mens Apparel,Prime,Supplier A,2246.2,3436.35,2024-01-04,Active
2453,PRD02453,Electronics Wearables Product 2453,Electronics,Wearables,XBrand,Supplier D,5088.98,6508.19,2022-11-05,Active
2454,PRD02454,Beauty & Personal Care Skincare Product 2454,Beauty & Personal Care,Skincare,Urban,Supplier A,2808.65,4379.92,2022-10-23,Active
2455,PRD02455,Electronics Audio Product 2455,Electronics,Audio,XBrand,Supplier B,31745.04,35981.44,2021-05-03,Active
2456,PRD02456,Grocery & FMCG Packaged Food Product 2456,Grocery & FMCG,Packaged Food,Nova,Supplier D,32.98,37.27,2022-10-15,Active
2457,PRD02457,Home & Kitchen Cookware Product 2457,Home & Kitchen,Cookware,Zenith,Supplier D,1822.27,2229.92,2024-04-20,Active
2458,PRD02458,Electronics Smartphones Product 2458,Electronics,Smartphones,Urban,Supplier E,49475.31,56886.95,2023-07-10,Inactive
2459,PRD02459,Beauty & Personal Care Skincare Product 2459,Beauty & Personal Care,Skincare,Urban,Supplier D,1054.93,1442.13,2023-10-11,Active
2460,PRD02460,Fashion Mens Apparel Product 2460,Fashion,Mens Apparel,Zenith,Supplier D,339.38,593.25,2023-02-28,Active
2461,PRD02461,Sports & Lifestyle Outdoor Product 2461,Sports & Lifestyle,Outdoor,XBrand,Supplier A,3062.5,5020.96,2021-09-14,Active
2462,PRD02462,Fashion Kids Apparel Product 2462,Fashion,Kids Apparel,Nova,Supplier F,10084.94,14926.77,2023-01-27,Active
2463,PRD02463,Home & Kitchen Home Decor Product 2463,Home & Kitchen,Home Decor,Urban,Supplier D,804.86,1194.01,2022-08-21,Active
2464,PRD02464,Beauty & Personal Care Haircare Product 2464,Beauty & Personal Care,Haircare,Orion,Supplier C,5888.04,9936.12,2024-07-16,Inactive
2465,PRD02465,Home & Kitchen Kitchen Appliances Product 2465,Home & Kitchen,Kitchen Appliances,Prime,Supplier F,16091.99,23420.05,2025-02-25,Active
2466,PRD02466,Sports & Lifestyle Fitness Product 2466,Sports & Lifestyle,Fitness,Vertex,Supplier E,897.55,1310.01,2024-04-18,Inactive
2467,PRD02467,Fashion Mens Apparel Product 2467,Fashion,Mens Apparel,Prime,Supplier E,4777.9,7802.22,2023-03-02,Active
2468,PRD02468,Fashion Mens Apparel Product 2468,Fashion,Mens Apparel,Apex,Supplier D,221.75,324.83,2024-03-18,Active
2469,PRD02469,Electronics Televisions Product 2469,Electronics,Televisions,Apex,Supplier A,1510.53,1702.23,2025-03-22,Active
2470,PRD02470,Fashion Footwear Product 2470,Fashion,Footwear,Nova,Supplier F,7693.98,10360.57,2024-03-17,Active
2471,PRD02471,Grocery & FMCG Snacks Product 2471,Grocery & FMCG,Snacks,Urban,Supplier E,69.69,78.39,2022-11-11,Active
2472,PRD02472,Grocery & FMCG Beverages Product 2472,Grocery & FMCG,Beverages,Prime,Supplier E,801.3,924.66,2023-10-30,Active
2473,PRD02473,Home & Kitchen Kitchen Appliances Product 2473,Home & Kitchen,Kitchen Appliances,Prime,Supplier C,583.51,736.68,2024-04-16,Active
2474,PRD02474,Home & Kitchen Home Decor Product 2474,Home & Kitchen,Home Decor,Vertex,Supplier D,604.73,823.25,2023-03-07,Active
2475,PRD02475,Grocery & FMCG Snacks Product 2475,Grocery & FMCG,Snacks,Nova,Supplier F,89.02,107.88,2024-11-19,Active
2476,PRD02476,Sports & Lifestyle Sports Equipment Product 2476,Sports & Lifestyle,Sports Equipment,Orion,Supplier E,1836.07,2329.33,2022-08-31,Active
2477,PRD02477,Electronics Audio Product 2477,Electronics,Audio,Urban,Supplier E,31773.04,36355.19,2021-11-27,Active
2478,PRD02478,Fashion Kids Apparel Product 2478,Fashion,Kids Apparel,Nova,Supplier E,2680.94,3862.57,2021-02-25,Active
2479,PRD02479,Home & Kitchen Storage Product 2479,Home & Kitchen,Storage,XBrand,Supplier E,4200.07,6098.25,2024-05-15,Inactive
2480,PRD02480,Grocery & FMCG Staples Product 2480,Grocery & FMCG,Staples,Prime,Supplier A,5714.53,6392.9,2021-04-15,Active
2481,PRD02481,Electronics Accessories Product 2481,Electronics,Accessories,Nova,Supplier B,3943.0,4611.68,2022-07-01,Inactive
2482,PRD02482,Home & Kitchen Furniture Product 2482,Home & Kitchen,Furniture,Nova,Supplier C,34467.38,51693.51,2023-03-04,Active
2483,PRD02483,Grocery & FMCG Staples Product 2483,Grocery & FMCG,Staples,Vertex,Supplier A,31.7,34.96,2024-10-10,Active
2484,PRD02484,Electronics Audio Product 2484,Electronics,Audio,Orion,Supplier C,9678.16,10693.23,2022-05-04,Active
2485,PRD02485,Fashion Accessories Product 2485,Fashion,Accessories,XBrand,Supplier E,833.36,1156.92,2025-03-07,Active
2486,PRD02486,Fashion Kids Apparel Product 2486,Fashion,Kids Apparel,Apex,Supplier C,2020.57,3607.51,2023-12-10,Active
2487,PRD02487,Home & Kitchen Kitchen Appliances Product 2487,Home & Kitchen,Kitchen Appliances,Prime,Supplier D,59323.37,78448.37,2024-01-16,Active
2488,PRD02488,Fashion Womens Apparel Product 2488,Fashion,Womens Apparel,Vertex,Supplier D,1806.06,3120.64,2021-10-30,Active
2489,PRD02489,Fashion Accessories Product 2489,Fashion,Accessories,Orion,Supplier B,289.88,473.59,2023-10-22,Active
2490,PRD02490,Electronics Televisions Product 2490,Electronics,Televisions,Orion,Supplier B,6053.64,6793.15,2024-11-05,Active
2491,PRD02491,Beauty & Personal Care Personal Hygiene Product 2491,Beauty & Personal Care,Personal Hygiene,Nova,Supplier C,464.33,635.19,2022-10-12,Active
2492,PRD02492,Grocery & FMCG Household Care Product 2492,Grocery & FMCG,Household Care,Prime,Supplier A,1347.73,1506.31,2022-10-10,Active
2493,PRD02493,Grocery & FMCG Beverages Product 2493,Grocery & FMCG,Beverages,Zenith,Supplier A,125.76,138.52,2024-10-17,Active
2494,PRD02494,Electronics Accessories Product 2494,Electronics,Accessories,Apex,Supplier E,62845.67,73856.33,2022-01-16,Active
2495,PRD02495,Electronics Laptops Product 2495,Electronics,Laptops,Zenith,Supplier A,13420.6,15971.59,2021-06-11,Active
2496,PRD02496,Home & Kitchen Kitchen Appliances Product 2496,Home & Kitchen,Kitchen Appliances,Zenith,Supplier B,1836.53,2332.78,2021-01-19,Active
2497,PRD02497,Home & Kitchen Kitchen Appliances Product 2497,Home & Kitchen,Kitchen Appliances,Zenith,Supplier A,13854.03,17352.23,2023-09-01,Active
2498,PRD02498,Fashion Womens Apparel Product 2498,Fashion,Womens Apparel,Orion,Supplier E,273.01,449.06,2021-08-31,Active
2499,PRD02499,Beauty & Personal Care Grooming Product 2499,Beauty & Personal Care,Grooming,Nova,Supplier D,174.76,259.55,2021-05-09,Active
2500,PRD02500,Electronics Wearables Product 2500,Electronics,Wearables,Orion,Supplier A,8241.84,9616.07,2024-04-14,Active
2501,PRD02501,Electronics Audio Product 2501,Electronics,Audio,XBrand,Supplier A,27166.38,32623.68,2022-02-13,Active
2502,PRD02502,Fashion Mens Apparel Product 2502,Fashion,Mens Apparel,Orion,Supplier B,2263.29,3727.48,2023-03-03,Active
2503,PRD02503,Beauty & Personal Care Personal Hygiene Product 2503,Beauty & Personal Care,Personal Hygiene,Prime,Supplier C,255.76,382.07,2023-08-01,Active
2504,PRD02504,Home & Kitchen Kitchen Appliances Product 2504,Home & Kitchen,Kitchen Appliances,Orion,Supplier D,2112.09,2751.08,2024-01-13,Active
2505,PRD02505,Beauty & Personal Care Haircare Product 2505,Beauty & Personal Care,Haircare,Orion,Supplier C,5097.88,9328.46,2024-10-31,Active
2506,PRD02506,Home & Kitchen Storage Product 2506,Home & Kitchen,Storage,Zenith,Supplier E,437.48,534.14,2021-08-10,Active
2507,PRD02507,Grocery & FMCG Snacks Product 2507,Grocery & FMCG,Snacks,Vertex,Supplier E,23.37,26.09,2024-09-10,Active
2508,PRD02508,Grocery & FMCG Beverages Product 2508,Grocery & FMCG,Beverages,XBrand,Supplier C,35.27,40.69,2025-01-14,Active
2509,PRD02509,Home & Kitchen Home Decor Product 2509,Home & Kitchen,Home Decor,Apex,Supplier B,23719.53,34140.97,2024-12-10,Active
2510,PRD02510,Home & Kitchen Home Decor Product 2510,Home & Kitchen,Home Decor,Apex,Supplier F,545.3,725.02,2022-03-21,Active
2511,PRD02511,Fashion Kids Apparel Product 2511,Fashion,Kids Apparel,Prime,Supplier B,1284.26,2184.26,2022-09-10,Inactive
2512,PRD02512,Home & Kitchen Kitchen Appliances Product 2512,Home & Kitchen,Kitchen Appliances,Apex,Supplier F,20284.92,30487.69,2024-09-10,Active
2513,PRD02513,Beauty & Personal Care Personal Hygiene Product 2513,Beauty & Personal Care,Personal Hygiene,Urban,Supplier F,598.54,1038.36,2022-06-07,Active
2514,PRD02514,Grocery & FMCG Beverages Product 2514,Grocery & FMCG,Beverages,Vertex,Supplier B,34.6,40.07,2021-06-15,Active
2515,PRD02515,Beauty & Personal Care Personal Hygiene Product 2515,Beauty & Personal Care,Personal Hygiene,Prime,Supplier F,200.3,311.96,2022-12-09,Active
2516,PRD02516,Grocery & FMCG Snacks Product 2516,Grocery & FMCG,Snacks,Orion,Supplier F,920.02,1028.76,2023-01-13,Active
2517,PRD02517,Fashion Mens Apparel Product 2517,Fashion,Mens Apparel,Urban,Supplier F,274.34,366.78,2024-06-15,Active
2518,PRD02518,Electronics Accessories Product 2518,Electronics,Accessories,Apex,Supplier D,824.45,897.28,2023-10-06,Active
2519,PRD02519,Grocery & FMCG Household Care Product 2519,Grocery & FMCG,Household Care,Orion,Supplier E,35.58,39.71,2023-07-02,Active
2520,PRD02520,Home & Kitchen Kitchen Appliances Product 2520,Home & Kitchen,Kitchen Appliances,Prime,Supplier F,489.08,749.84,2023-11-03,Active
2521,PRD02521,Beauty & Personal Care Grooming Product 2521,Beauty & Personal Care,Grooming,Zenith,Supplier E,291.87,406.43,2024-07-04,Active
2522,PRD02522,Home & Kitchen Storage Product 2522,Home & Kitchen,Storage,Urban,Supplier E,3534.94,5243.57,2025-03-18,Active
2523,PRD02523,Electronics Wearables Product 2523,Electronics,Wearables,Apex,Supplier D,24429.41,27806.56,2024-05-18,Active
2524,PRD02524,Sports & Lifestyle Outdoor Product 2524,Sports & Lifestyle,Outdoor,Nova,Supplier E,2570.13,3911.75,2025-02-16,Active
2525,PRD02525,Electronics Wearables Product 2525,Electronics,Wearables,Nova,Supplier C,29872.02,36134.72,2021-12-31,Active
2526,PRD02526,Sports & Lifestyle Lifestyle Accessories Product 2526,Sports & Lifestyle,Lifestyle Accessories,XBrand,Supplier A,12620.29,20160.89,2021-08-13,Active
2527,PRD02527,Sports & Lifestyle Sports Equipment Product 2527,Sports & Lifestyle,Sports Equipment,Nova,Supplier D,3061.82,4288.09,2023-09-23,Active
2528,PRD02528,Grocery & FMCG Household Care Product 2528,Grocery & FMCG,Household Care,Zenith,Supplier A,903.54,1077.98,2021-07-13,Active
2529,PRD02529,Beauty & Personal Care Grooming Product 2529,Beauty & Personal Care,Grooming,Urban,Supplier C,51.01,101.62,2024-05-04,Active
2530,PRD02530,Beauty & Personal Care Grooming Product 2530,Beauty & Personal Care,Grooming,Zenith,Supplier B,145.63,230.26,2024-11-24,Active
2531,PRD02531,Grocery & FMCG Staples Product 2531,Grocery & FMCG,Staples,Vertex,Supplier B,4051.77,4514.53,2021-02-26,Active
2532,PRD02532,Home & Kitchen Furniture Product 2532,Home & Kitchen,Furniture,Nova,Supplier F,2768.54,3471.69,2021-08-01,Active
2533,PRD02533,Fashion Mens Apparel Product 2533,Fashion,Mens Apparel,Prime,Supplier B,1003.49,1404.32,2024-07-26,Active
2534,PRD02534,Beauty & Personal Care Cosmetics Product 2534,Beauty & Personal Care,Cosmetics,Prime,Supplier D,348.18,530.25,2024-11-04,Active
2535,PRD02535,Fashion Kids Apparel Product 2535,Fashion,Kids Apparel,Prime,Supplier B,8047.48,14604.23,2021-04-27,Active
2536,PRD02536,Fashion Kids Apparel Product 2536,Fashion,Kids Apparel,Nova,Supplier D,283.45,468.66,2025-01-14,Active
2537,PRD02537,Home & Kitchen Storage Product 2537,Home & Kitchen,Storage,Orion,Supplier D,221.16,271.4,2022-08-22,Active
