ReturnID,OrderID,ReturnDate,CustomerKey,ProductKey,StoreKey,QuantityReturned,ReturnReasonKey,RefundAmount
17646,1144038,2025-12-12,39502,2133,94,1,1,2421.76
17647,1001822,2026-01-24,48797,2162,53,1,4,289177.4
17648,1080699,2025-07-21,13203,592,69,1,4,1376.26
17649,1003671,2025-07-28,17833,335,17,1,2,3210.91
17650,1009380,2025-11-23,15592,877,5,1,2,4166.19
17651,1017054,2025-09-11,2996,1595,60,1,3,14300.69
17652,1155496,2025-12-04,41208,1264,21,1,1,1950.52
17653,1183003,2025-09-22,8943,49,114,1,2,61.53
17654,1142790,2025-07-15,29943,2517,35,1,4,655.28
17655,1151128,2026-02-08,44941,237,40,1,5,6382.18
17656,1004461,2025-11-13,43539,1969,42,1,1,591.4
17657,1091057,2025-08-04,18511,1530,84,1,5,789.54
17658,1127739,2026-02-06,7905,1236,2,1,4,183.44
17659,1066823,2025-06-23,30636,280,43,1,1,1827.57
17660,1126394,2025-10-18,11922,1424,53,1,3,4936.68
17661,1011538,2026-04-03,29631,582,84,1,4,2489.09
17662,1194366,2026-01-16,20401,195,16,1,2,16111.57
17663,1010036,2025-07-08,2014,1014,48,1,5,21033.55
17664,1165385,2025-11-12,45558,2290,74,1,4,11240.03
17665,1157992,2026-03-25,14171,2491,5,1,1,615.93
17666,1197314,2025-11-07,21667,2635,97,1,2,22662.57
17667,1039317,2025-08-20,1512,925,22,1,2,1201.61
17668,1039989,2025-12-04,26297,30,84,1,2,1866.89
17669,1022410,2026-02-01,31850,2854,100,1,3,9474.03
17670,1033536,2025-12-10,7579,2757,80,1,2,142.21
17671,1017806,2025-10-25,29940,283,33,1,2,6640.19
17672,1190447,2025-05-22,33136,1410,18,1,3,8668.53
17673,1026167,2026-01-08,41336,1629,11,1,2,1763.81
17674,1016455,2025-09-18,16492,2736,37,1,2,382.86
17675,1151635,2025-04-18,31254,881,94,1,4,12184.76
17676,1046082,2025-11-09,12888,811,7,1,3,912.57
17677,1106418,2026-01-05,36783,1152,91,1,5,9518.27
17678,1077971,2025-07-13,18253,1693,88,1,4,72291.83
17679,1094454,2026-04-14,15165,180,88,1,5,77.6
17680,1079775,2025-05-21,29036,51,88,1,3,456.39
17681,1129766,2026-02-22,21785,1682,93,1,5,26977.78
17682,1008289,2025-12-18,11377,1590,67,1,2,2884.85
17683,1012472,2026-03-24,10254,75,36,1,4,6317.3
17684,1055478,2025-12-09,21547,1069,8,1,4,1279.57
17685,1178230,2025-10-07,10607,833,99,1,2,354560.59
17686,1149360,2025-06-10,37575,759,68,1,3,69891.1
17687,1068490,2025-05-24,12630,975,80,1,1,5944.6
17688,1066967,2025-10-16,15194,2604,45,1,3,1354.01
17689,1032898,2025-08-02,28733,887,3,1,4,35942.55
17690,1192674,2025-11-23,32217,51,46,1,2,862.31
17691,1083505,2025-12-31,5275,1745,113,1,5,851.86
17692,1146105,2025-10-14,9191,2460,58,1,1,559.62
17693,1076348,2025-11-18,39007,2788,103,1,1,30959.99
17694,1112726,2026-02-28,26348,2850,76,1,2,15148.81
17695,1150855,2025-06-17,33455,1440,119,1,5,645.5
17696,1162646,2025-12-22,2134,1463,106,1,5,8058.18
17697,1043286,2026-01-29,7147,2703,65,1,4,38702.2
17698,1076025,2025-09-12,17451,2245,31,1,1,94247.1
17699,1029036,2025-11-19,45853,609,69,1,3,978.68
17700,1031975,2026-03-13,2515,2444,77,1,2,6474.36
17701,1067246,2025-10-01,21548,2887,28,1,2,57696.54
17702,1023644,2025-09-29,3549,1064,50,1,4,13341.71
17703,1146705,2026-01-26,24524,2025,114,1,1,13021.74
17704,1129318,2025-10-24,31996,675,107,1,3,147.38
17705,1015959,2025-06-29,33619,825,80,1,1,191751.9
17706,1074574,2026-01-16,21559,1725,9,1,4,1201.67
17707,1057426,2025-11-24,26173,2759,16,1,5,4653.52
17708,1135741,2025-05-02,16843,2150,2,1,2,26958.92
17709,1037089,2025-05-12,13097,1822,96,1,2,1339.44
17710,1130616,2026-03-27,13176,1711,90,1,3,3026.04
17711,1154794,2025-05-26,5858,2589,16,1,3,6696.24
17712,1197272,2025-12-03,19742,91,84,1,2,516.06
17713,1009597,2025-10-22,21696,1243,110,1,4,1608.29
17714,1156941,2025-07-20,13606,2991,88,1,4,158.22
17715,1119130,2025-05-29,1253,2489,113,1,5,1768.31
17716,1055712,2025-09-25,31358,2858,87,1,4,932.92
17717,1185617,2025-10-04,35303,1414,9,1,5,1127.25
17718,1062328,2026-01-21,5593,1857,21,1,4,10268.29
17719,1004046,2025-07-30,32955,2122,63,1,3,36965.62
17720,1196494,2026-01-31,34204,598,103,1,3,1415.19
17721,1101362,2026-03-03,14044,2098,26,1,2,104217.39
17722,1082867,2025-07-16,40000,2744,32,1,1,741.88
17723,1033431,2025-05-22,39233,2865,66,1,5,17375.38
17724,1126045,2025-11-19,46138,2527,19,1,2,12068.48
17725,1187417,2025-04-28,16127,2503,49,1,4,1056.81
17726,1168007,2025-12-03,49058,2380,49,1,4,11075.41
17727,1065948,2026-03-03,47627,2164,70,1,4,4571.14
17728,1170332,2025-05-16,40888,2600,100,1,3,187.06
17729,1064155,2025-05-07,48322,1200,113,1,5,2791.64
17730,1174690,2026-03-19,10169,2624,103,1,2,99.56
17731,1046326,2025-12-10,28470,2636,78,1,4,19638.62
17732,1184234,2025-10-18,45920,1906,43,1,4,1382.26
17733,1142570,2025-10-06,40921,572,45,1,3,6010.61
17734,1092154,2025-06-19,48101,1422,61,1,1,11510.72
17735,1102719,2025-11-14,8976,2129,27,1,2,20583.29
17736,1024478,2026-01-21,33549,1602,82,1,3,9967.8
17737,1180610,2025-11-22,47674,1973,7,1,1,3194.69
17738,1169451,2025-08-28,22246,495,54,1,3,62441.5
17739,1141321,2025-07-16,19999,1264,25,1,4,12428.39
17740,1185908,2025-09-14,20469,2184,38,1,1,34420.78
17741,1028083,2026-03-08,47796,1174,78,1,4,5485.55
17742,1122158,2026-03-06,49664,2384,69,1,5,16853.39
17743,1122778,2026-01-10,28913,2461,3,1,2,8341.03
17744,1175438,2025-10-08,16079,2497,40,1,1,59271.99
17745,1044907,2025-10-17,15292,2075,31,1,3,6064.98
17746,1163790,2025-09-11,15375,1170,52,1,4,8186.53
17747,1012176,2026-03-09,47497,2152,72,1,5,1468.89
17748,1120751,2025-09-05,10310,1623,24,1,5,5638.01
17749,1025924,2025-07-10,30655,1776,36,1,5,2744.16
17750,1017553,2025-09-23,14274,2797,40,1,3,434.73
17751,1078485,2026-03-11,46598,1108,62,1,5,5672.87
17752,1187871,2025-12-30,48270,1040,78,1,5,4026.92
17753,1104691,2025-09-15,24987,1390,53,1,2,58926.28
17754,1148727,2025-07-15,44711,2216,91,1,3,3098.33
17755,1145746,2026-03-09,16618,1028,75,1,1,47594.77
17756,1102412,2025-06-02,30497,709,97,1,1,3193.09
17757,1126064,2026-02-02,10474,1576,22,1,4,1955.02
17758,1021513,2025-10-31,33549,1355,31,1,4,3747.36
17759,1150277,2025-12-10,31593,584,107,1,3,635.38
17760,1080863,2025-08-15,3956,2978,2,1,3,2403.7
17761,1048179,2025-11-10,48332,1098,52,1,4,272126.85
17762,1013111,2025-11-28,33261,2867,84,1,5,1905.3
17763,1106672,2025-06-29,36591,388,3,1,3,102123.18
17764,1154866,2026-01-02,44248,370,25,1,1,6287.44
17765,1014529,2025-07-06,28713,2696,84,1,1,9912.42
17766,1036978,2026-02-01,20813,2892,32,1,5,27200.99
17767,1053209,2025-08-17,43394,784,33,1,1,3119.56
17768,1155800,2025-07-09,49945,2438,83,1,3,1581.65
17769,1039927,2025-07-30,47051,803,112,1,3,12264.32
17770,1136889,2025-11-10,22267,2064,49,1,2,1085.93
17771,1009349,2026-01-10,12453,2198,32,1,4,59035.94
17772,1095140,2026-03-28,30336,311,112,1,5,17887.0
17773,1056258,2026-02-08,31035,2298,74,1,2,469.44
17774,1152981,2025-11-03,10579,170,36,1,3,268.3
17775,1188729,2026-01-06,43447,1796,94,1,1,734.2
17776,1019776,2026-04-08,33457,689,105,1,5,3688.47
17777,1161795,2026-02-17,16522,2594,51,1,4,2620.5
17778,1000873,2025-11-15,2882,1693,13,1,3,16509.14
17779,1135483,2025-11-26,38632,573,90,1,4,319.26
17780,1178396,2025-08-29,15443,1083,98,1,3,11182.92
17781,1006555,2026-02-21,47129,2402,63,1,5,11554.45
17782,1104141,2025-09-04,1221,1570,38,1,2,1701.48
17783,1060491,2025-09-12,7987,410,108,1,3,3474.41
17784,1093677,2025-07-14,42424,2486,97,1,4,6942.03
17785,1071685,2025-09-04,39650,2082,107,1,3,2320.18
17786,1055017,2026-02-07,19396,2450,65,1,2,144681.77
17787,1174761,2026-02-27,15266,1337,70,1,1,1052.98
17788,1026324,2025-08-14,22807,1154,63,1,3,1642.66
17789,1099455,2026-04-02,38081,2046,35,1,3,927.61
17790,1146654,2025-11-03,33558,1123,84,1,4,4324.42
17791,1139245,2025-09-09,8592,965,19,1,3,1856.5
17792,1128152,2025-06-13,18867,1077,12,1,1,28838.22
17793,1058011,2025-06-20,20003,2356,7,1,4,28013.66
17794,1072256,2026-01-17,6247,1238,66,1,4,16902.22
17795,1001961,2025-12-05,46830,2264,64,1,5,120.18
17796,1111210,2025-12-29,6342,214,43,1,5,11599.28
17797,1047378,2026-02-17,26693,1542,30,1,5,3387.26
17798,1177470,2025-09-18,6674,740,69,1,2,42015.88
17799,1028951,2025-08-11,24063,1178,85,1,2,6079.9
17800,1064751,2025-05-28,2825,696,65,1,2,196.36
17801,1043793,2025-05-31,10894,1673,110,1,2,67405.34
17802,1000874,2025-06-21,36998,622,54,1,3,39519.54
17803,1113821,2025-06-19,48546,2373,35,1,3,14338.63
17804,1153554,2025-11-24,1919,1279,105,1,3,6776.37
17805,1015472,2025-08-30,31625,1624,90,1,1,12561.33
17806,1084185,2025-06-10,31203,2268,21,1,3,1681.31
17807,1046477,2026-03-27,17783,495,94,1,5,16165.26
17808,1011355,2025-11-11,46072,862,22,1,4,205.39
17809,1138664,2025-11-03,32633,965,10,1,1,1879.55
17810,1091732,2026-04-04,43329,357,83,1,2,2757.86
17811,1122830,2026-02-19,9920,2880,91,1,5,3013.89
17812,1118501,2025-09-15,10732,1594,109,1,4,8028.78
17813,1058687,2026-03-28,1326,1910,33,1,4,31793.26
17814,1108759,2025-08-17,17743,2548,7,1,3,943.61
17815,1065313,2025-11-22,39309,1769,20,1,2,2386.47
17816,1159921,2026-02-20,2222,2048,84,1,2,8432.69
17817,1071591,2025-06-29,19913,2545,7,1,5,2449.96
17818,1156644,2025-11-10,15629,1597,40,1,3,8888.15
17819,1031826,2026-03-15,4742,575,40,1,1,18064.12
17820,1108373,2025-05-25,12233,2650,90,1,3,2376.02
17821,1100600,2025-05-06,31078,273,15,1,3,5804.38
17822,1185395,2025-06-05,46873,686,31,1,3,5957.0
17823,1049161,2025-12-17,2951,489,88,1,3,5167.35
17824,1070951,2025-05-07,5661,2980,73,1,1,7055.92
17825,1182546,2026-01-10,16649,1395,88,1,2,4040.86
17826,1173871,2025-06-03,40933,2629,53,1,4,185.14
17827,1078370,2025-09-24,25115,796,42,1,2,20921.66
17828,1023481,2025-07-05,2967,984,67,1,2,35308.8
17829,1180202,2025-08-01,45256,2867,54,1,4,473.86
17830,1101576,2025-10-14,44675,1539,103,1,5,6932.22
17831,1139023,2026-04-14,19657,2662,25,1,1,5346.24
17832,1064481,2025-09-24,19895,2499,101,1,5,497.29
17833,1033413,2026-02-19,39086,1113,20,1,4,50435.3
17834,1197919,2026-03-01,10980,2630,20,1,5,661.22
17835,1174162,2026-04-10,17336,2882,70,1,1,4619.43
17836,1181872,2025-12-25,24198,2761,14,1,5,1436.33
17837,1048845,2025-11-30,48250,1599,107,1,5,590.31
17838,1053814,2025-08-25,28710,500,14,1,3,6349.68
17839,1020338,2025-11-22,37136,100,84,1,2,466.07
17840,1083051,2025-11-22,34640,1160,56,1,5,1094.56
17841,1111143,2025-10-05,47369,730,83,1,2,618.69
17842,1181903,2025-10-09,25023,1096,110,1,2,3002.82
17843,1101422,2025-08-15,32049,1741,113,1,4,17753.42
17844,1083696,2025-08-25,42675,2750,110,1,3,633.29
17845,1153724,2025-10-24,747,1712,97,1,2,5052.7
17846,1132126,2025-04-19,14752,159,74,1,1,12376.72
17847,1187805,2026-02-20,20640,2756,83,1,2,423.0
17848,1087701,2025-06-24,18660,1544,23,1,1,106412.8
17849,1115909,2026-03-10,9202,1848,33,1,3,14400.08
17850,1186185,2026-04-06,38909,2709,64,1,4,869.32
17851,1175261,2025-11-13,19444,2206,57,1,2,18401.81
17852,1125426,2025-10-11,42764,196,20,1,1,9240.41
17853,1126668,2025-07-19,26565,1214,116,1,3,3621.48
17854,1134577,2025-10-23,14684,2568,24,1,5,8389.22
17855,1063127,2025-10-18,35633,892,88,1,1,269491.48
17856,1197334,2025-10-18,44562,2462,108,1,1,12509.6
17857,1155357,2025-06-06,4784,2940,111,1,5,202.4
17858,1146635,2026-04-05,36941,848,4,1,4,3108.34
17859,1103176,2025-11-26,25168,213,15,1,2,5749.0
17860,1076619,2025-11-13,45405,575,53,1,1,8045.1
17861,1089967,2025-04-27,1436,649,89,1,1,11070.94
17862,1011983,2025-06-09,967,1771,105,1,4,3886.81
17863,1120828,2025-11-29,10694,539,117,1,3,337.13
17864,1083422,2026-04-01,27447,1519,89,1,2,429.6
17865,1190991,2026-02-03,18723,464,31,1,5,6405.68
17866,1085045,2025-12-21,15307,1664,45,1,4,800.35
17867,1029019,2025-05-20,30803,533,26,1,1,1506.91
17868,1000502,2025-11-15,20870,2333,46,1,1,4700.38
17869,1149971,2026-01-10,24150,826,22,1,1,1866.53
17870,1156069,2025-11-27,12368,1807,93,1,3,41172.64
17871,1107503,2026-03-06,31532,1741,103,1,3,6423.74
17872,1158863,2025-06-10,2979,996,78,1,1,96425.6
17873,1158133,2025-07-17,43272,489,53,1,1,20243.88
17874,1065090,2025-06-03,45711,555,8,1,4,8462.92
17875,1020104,2025-11-01,38392,2742,102,1,5,24121.91
17876,1158012,2026-01-19,9786,2895,31,1,4,1622.58
17877,1123915,2025-05-09,11903,114,34,1,4,3107.68
17878,1190214,2025-10-16,22957,828,2,1,3,571.33
17879,1170543,2026-03-06,46704,195,94,1,5,8293.61
17880,1007666,2025-11-11,47242,1087,4,1,3,7846.88
17881,1144525,2025-10-19,34682,2967,37,1,2,5722.08
17882,1178414,2026-01-25,39468,2220,90,1,1,8398.08
17883,1176625,2025-09-06,12794,1743,86,1,3,833.51
17884,1026734,2025-10-23,171,851,66,1,5,5551.56
17885,1165076,2026-01-09,26964,536,119,1,4,414.66
17886,1186917,2025-07-11,33919,726,115,1,3,196.78
17887,1017853,2025-12-07,23840,1371,50,1,3,133758.23
17888,1096406,2025-11-16,6685,151,83,1,2,4416.68
17889,1096387,2026-02-01,28665,2597,41,1,2,208.94
17890,1064378,2026-04-11,31041,1483,110,1,3,6748.9
17891,1166850,2025-10-14,22198,2004,80,1,5,4696.16
17892,1020660,2026-03-05,6198,2884,113,1,4,830.43
17893,1197672,2025-05-24,36098,248,26,1,5,4185.04
17894,1036948,2025-11-11,46972,2897,29,1,3,923.22
17895,1093191,2026-01-11,9563,2728,99,1,4,519.36
17896,1056591,2025-04-30,17623,2494,77,1,1,72817.29
17897,1150404,2026-04-20,33174,2254,48,1,4,33634.4
17898,1197614,2025-09-17,15578,1754,47,1,3,9067.94
17899,1013957,2026-02-02,22106,1445,105,1,4,8950.96
17900,1037766,2026-03-12,15388,1682,4,1,3,32193.11
17901,1050179,2025-12-09,28840,1196,67,1,1,42799.81
17902,1167702,2026-01-28,12164,2123,57,1,5,7736.4
17903,1113449,2025-10-06,40703,2134,23,1,5,477.69
17904,1122769,2026-03-06,3255,1325,114,1,2,3659.37
17905,1006046,2025-07-09,40680,2925,47,1,4,55407.76
17906,1043174,2025-10-23,28939,2121,64,1,4,294.13
17907,1170608,2026-04-08,48294,1690,90,1,4,2049.37
17908,1063292,2025-11-02,43876,560,100,1,1,2002.32
17909,1068484,2026-01-28,6792,448,29,1,2,10892.25
17910,1079277,2025-08-18,3648,982,42,1,1,25573.6
17911,1073497,2025-11-07,16833,2536,62,1,5,408.03
17912,1080347,2026-01-30,13379,148,21,1,5,899.37
17913,1118900,2026-01-07,27342,2348,117,1,5,4965.96
17914,1113671,2025-11-09,7815,2439,106,1,5,2356.14
17915,1152065,2025-06-17,41556,1829,2,1,1,1186.0
17916,1144716,2025-05-29,3792,2000,54,1,1,17769.18
17917,1111928,2026-03-05,28159,2044,72,1,1,707.31
17918,1158121,2026-01-27,12111,2328,96,1,4,6275.18
17919,1180332,2026-02-24,46530,2608,111,1,4,4483.77
17920,1146945,2025-07-30,10964,1484,51,1,2,2017.68
17921,1194211,2025-11-18,5193,2182,57,1,4,6802.24
17922,1094005,2025-09-29,2151,590,98,1,2,685.55
17923,1140131,2025-07-26,43394,649,75,1,5,3446.86
17924,1105294,2025-07-21,24646,1362,89,1,1,36830.85
17925,1117746,2025-12-22,28746,2125,87,1,2,21644.78
17926,1067312,2025-09-26,4048,2865,28,1,2,18467.43
17927,1107916,2025-06-28,7555,2811,84,1,4,714.51
17928,1006550,2025-04-21,10638,1083,25,1,2,23337.0
17929,1032388,2025-09-16,15086,1772,20,1,4,164394.23
17930,1123629,2025-12-09,17714,716,120,1,4,3082.11
17931,1183364,2026-02-19,44610,1946,78,1,4,91056.6
17932,1017785,2026-03-17,49326,265,4,1,3,18.65
17933,1093562,2025-07-03,21658,1519,7,1,3,451.89
17934,1198660,2025-12-16,16485,2438,104,1,1,559.16
17935,1076128,2025-09-29,45741,1433,59,1,1,1915.17
17936,1063990,2025-11-18,43227,2862,96,1,1,1706.44
17937,1003965,2025-04-30,36315,2637,100,1,3,74463.71
17938,1071327,2025-10-02,32069,1314,27,1,1,56553.35
17939,1138719,2025-12-09,458,307,17,1,1,8410.61
17940,1065347,2025-08-15,540,2680,59,1,4,14829.67
17941,1018069,2026-03-24,28270,1305,96,1,3,5867.81
17942,1194463,2025-12-18,32476,2145,38,1,4,8958.45
17943,1013758,2025-09-06,49084,296,2,1,2,126.48
17944,1073696,2026-02-22,23492,271,29,1,5,219754.04
17945,1093484,2025-11-12,39113,1508,75,1,3,30737.95
17946,1055572,2025-11-16,5076,1223,61,1,2,703.94
17947,1070758,2026-03-12,36998,2445,116,1,4,247.89
17948,1030312,2025-07-12,21640,778,27,1,4,4243.07
17949,1100227,2025-11-19,22163,1389,120,1,1,2019.13
17950,1176101,2026-02-26,16580,737,63,1,1,2068.64
17951,1150018,2025-10-26,37868,1044,19,1,2,71150.14
17952,1017162,2025-11-06,20699,691,30,1,1,2308.85
17953,1108454,2026-04-09,42763,2083,113,1,1,942.62
17954,1108663,2025-10-20,13964,464,39,1,1,2964.02
17955,1049481,2025-11-11,26161,1684,57,1,1,15071.57
17956,1145496,2025-11-30,19330,1922,1,1,3,62540.94
17957,1041301,2025-10-30,4101,552,10,1,1,19094.65
17958,1025008,2025-11-07,8451,2621,77,1,4,29689.6
17959,1071113,2026-03-11,31467,2506,27,1,5,515.9
17960,1023835,2026-01-11,41926,2055,110,1,2,869.43
17961,1103044,2025-09-13,48029,2751,15,1,3,114198.39
17962,1046314,2025-05-29,48566,1745,45,1,1,1780.97
17963,1127164,2025-07-16,484,2765,119,1,3,143.66
17964,1156390,2025-05-28,43187,2094,16,1,1,20486.88
17965,1054397,2026-04-01,9681,2404,24,1,3,368.37
17966,1188930,2026-03-23,21847,523,22,1,2,2191.73
17967,1173141,2025-12-20,36176,2315,87,1,1,6310.5
17968,1149284,2026-02-14,22828,237,111,1,3,6411.37
17969,1196843,2025-05-27,32244,189,64,1,3,75883.61
17970,1189677,2026-03-17,20832,2967,13,1,5,26351.79
17971,1038836,2025-07-12,36535,2720,109,1,4,411647.22
17972,1037686,2026-03-03,14352,2638,106,1,1,12463.31
17973,1121841,2025-09-20,16424,376,31,1,2,4137.37
17974,1178803,2025-05-20,48705,753,118,1,4,191.27
17975,1005154,2025-05-08,46530,2124,102,1,1,13364.21
17976,1184063,2025-07-20,20729,1471,68,1,4,2895.41
17977,1045139,2025-10-10,14419,1612,101,1,3,17195.17
17978,1189988,2026-02-25,45198,2785,118,1,4,6845.42
17979,1062062,2025-09-09,11938,2011,61,1,3,35961.68
17980,1020481,2025-12-10,49831,1675,71,1,2,1793.88
17981,1012585,2025-08-09,32108,2098,50,1,5,33490.21
17982,1008381,2025-10-25,37353,18,79,1,3,1196.03
17983,1054860,2025-08-21,32900,661,91,1,5,1215.01
17984,1137590,2025-08-21,511,1720,13,1,1,832.87
17985,1085344,2025-08-13,22538,2051,5,1,1,185435.35
17986,1050607,2025-12-03,11904,2387,77,1,5,1601.12
17987,1007333,2025-11-20,48236,712,92,1,5,1106.98
17988,1176014,2025-11-06,23625,2751,45,1,5,227588.3
17989,1127448,2026-02-13,7905,1088,66,1,3,13541.03
17990,1132278,2025-04-23,10701,55,113,1,2,91.91
17991,1028206,2026-01-17,34837,418,12,1,4,302.47
17992,1018688,2025-05-23,12313,2212,116,1,5,161.55
17993,1095563,2025-09-22,12015,1218,43,1,5,1959.55
17994,1120876,2026-03-13,14681,1146,87,1,4,2653.93
17995,1166800,2026-03-26,22977,671,73,1,5,871.44
17996,1186854,2025-10-02,36361,2844,120,1,4,1976.67
17997,1063093,2025-06-28,9952,1188,78,1,2,13045.6
17998,1028737,2025-08-20,1527,2256,24,1,3,18223.02
17999,1088632,2025-11-16,49432,1462,43,1,1,2102.91
18000,1021944,2026-02-26,10070,740,86,1,1,14712.11
18001,1061619,2025-10-05,27934,1120,37,1,3,1168.29
18002,1056355,2025-12-28,33473,13,120,1,2,1061.77
18003,1096913,2026-01-20,21242,1634,21,1,2,3943.64
18004,1093957,2026-01-31,25306,2401,48,1,3,63462.33
18005,1031945,2025-09-16,30119,258,41,1,4,14175.51
18006,1149256,2025-11-30,5119,363,49,1,2,704.31
18007,1144719,2025-12-07,49232,1974,4,1,1,53624.82
18008,1066393,2026-04-08,27831,1047,6,1,2,1041.48
18009,1195314,2025-05-25,7450,1866,4,1,1,180.8
18010,1040094,2025-12-24,30223,190,71,1,2,603.71
18011,1097648,2026-03-07,8022,1473,24,1,1,448.05
18012,1135972,2025-07-23,4443,658,88,1,4,4682.61
18013,1050552,2026-02-09,12966,1653,110,1,3,320.96
18014,1036285,2026-01-26,18680,2185,109,1,5,3418.39
18015,1014934,2025-06-07,22225,2512,71,1,1,60643.26
18016,1158631,2025-12-29,4350,1487,44,1,3,14195.7
18017,1192804,2025-10-25,28296,1522,59,1,5,38375.41
18018,1028966,2026-02-24,47599,912,58,1,1,15922.39
18019,1007474,2025-07-06,8566,2403,44,1,3,29305.6
18020,1189875,2025-12-17,46641,223,26,1,5,3906.71
18021,1184368,2025-08-25,12337,1501,90,1,1,6319.5
18022,1113076,2026-01-16,3022,248,25,1,5,1504.3
18023,1141253,2026-03-10,22626,2317,117,1,4,12613.34
18024,1121195,2025-12-01,48411,2929,24,1,4,21357.08
18025,1189057,2025-04-20,23118,1699,13,1,4,2196.35
18026,1069731,2025-08-10,17365,1730,20,1,4,17204.38
18027,1165794,2025-09-01,8736,39,83,1,4,940.78
18028,1108881,2025-11-14,46560,104,113,1,4,33024.72
18029,1133301,2026-04-01,1914,2565,95,1,1,7168.34
18030,1077719,2026-01-21,33619,2125,38,1,1,18373.82
18031,1127875,2025-08-21,27877,909,20,1,5,3709.21
18032,1192464,2025-06-13,12535,1737,97,1,4,2217.91
18033,1104178,2025-12-11,43633,1730,84,1,5,8824.34
18034,1116333,2025-12-12,16510,1752,55,1,1,3007.91
18035,1117211,2025-10-18,21235,1126,19,1,5,6690.29
18036,1034982,2025-11-30,49605,571,92,1,5,36809.45
18037,1124011,2025-08-21,44035,1980,111,1,1,610.74
18038,1142633,2026-01-24,34584,1061,13,1,4,428.71
18039,1088971,2025-07-08,43832,2833,37,1,1,79.07
18040,1020839,2025-09-19,25080,2345,116,1,4,4139.19
18041,1100406,2025-07-12,3190,410,89,1,4,3421.03
18042,1166112,2025-08-21,16197,2725,67,1,1,20144.9
18043,1170800,2026-03-13,49865,1423,29,1,1,2242.01
18044,1159117,2025-06-24,2835,2312,88,1,2,143715.79
18045,1066855,2026-03-31,8546,1052,114,1,3,4282.15
18046,1081860,2025-10-09,25354,2296,46,1,3,3904.87
18047,1072725,2025-11-17,37817,2318,74,1,3,10176.51
18048,1070561,2026-01-16,33849,910,26,1,5,1389.66
18049,1045201,2025-05-01,26800,1314,32,1,2,56706.16
18050,1075430,2025-05-14,21509,1859,107,1,3,110321.68
18051,1056336,2025-09-10,48957,1565,49,1,3,24257.71
18052,1046408,2025-08-15,16065,2905,24,1,2,676.2
18053,1026923,2025-06-29,16421,2305,55,1,2,136822.48
18054,1117451,2025-12-09,33144,1970,54,1,1,575.9
18055,1126241,2026-01-21,6440,2933,42,1,5,10623.05
18056,1100190,2025-11-06,2235,2172,117,1,1,5948.89
18057,1080476,2026-03-18,763,2722,37,1,5,3054.97
18058,1000756,2025-12-14,17820,376,94,1,4,3900.03
18059,1141509,2025-11-30,9052,861,59,1,2,362.36
18060,1000194,2025-12-08,13145,1754,74,1,5,4062.94
18061,1113949,2025-04-30,8187,2172,63,1,2,3320.7
18062,1009388,2025-08-17,29763,1138,17,1,1,5550.39
18063,1171388,2026-01-18,37822,2906,53,1,3,432.26
18064,1197061,2025-10-29,9137,2742,104,1,5,23912.62
18065,1128514,2025-11-21,1381,2953,99,1,4,18791.78
18066,1066901,2025-11-04,48538,1202,41,1,2,963.4
18067,1042166,2025-10-14,4748,2493,26,1,4,363.22
18068,1017553,2025-07-18,31735,2017,61,1,3,2520.22
18069,1197124,2025-06-11,16769,2722,96,1,1,6332.42
18070,1150944,2025-08-25,45221,2184,43,1,3,35572.01
18071,1153559,2026-03-21,29039,1671,18,1,3,3317.7
18072,1073778,2026-04-16,49426,861,85,1,5,697.75
18073,1150124,2025-11-23,27357,563,30,1,5,1665.16
18074,1120132,2025-09-15,10436,2496,40,1,5,4338.28
18075,1009920,2025-06-23,32636,410,5,1,3,1687.13
18076,1174830,2026-01-19,44827,34,104,1,3,358.18
18077,1041566,2025-07-27,326,1098,106,1,4,140059.76
18078,1153202,2025-06-14,11664,1712,98,1,4,2567.06
18079,1025888,2026-03-18,17174,829,102,1,4,2500.81
18080,1161615,2026-01-09,27652,1158,56,1,1,1849.6
18081,1063961,2026-04-08,19265,236,80,1,4,3645.35
18082,1047281,2025-12-10,26547,1444,62,1,5,357.47
18083,1105997,2025-07-14,10534,1735,51,1,4,432.36
18084,1043845,2025-08-19,8417,2567,101,1,4,1790.27
18085,1187236,2026-03-23,37758,158,53,1,3,2348.63
18086,1009886,2026-02-18,30799,1164,1,1,5,32486.28
18087,1006367,2026-04-11,26367,2836,36,1,4,583.84
18088,1069581,2025-12-06,28120,2477,1,1,1,33924.31
18089,1074162,2025-06-10,29,1494,3,1,5,810.95
18090,1079096,2026-02-18,30605,205,106,1,4,3076.63
18091,1007471,2025-10-03,30292,1994,62,1,2,2674.84
18092,1116725,2025-09-18,19947,742,97,1,4,987.88
18093,1193756,2026-02-23,48174,1294,39,1,4,20129.96
18094,1084216,2026-03-19,24280,548,4,1,4,400.46
18095,1139452,2025-10-22,4657,2440,60,1,3,196256.9
18096,1045570,2025-07-07,21551,854,34,1,5,1850.71
18097,1139228,2026-04-17,14830,2110,16,1,2,2174.8
18098,1074491,2025-11-15,36457,2173,46,1,2,2915.15
18099,1149148,2025-08-27,3486,518,33,1,4,8647.9
18100,1106846,2025-07-29,626,1362,99,1,5,17925.88
18101,1119328,2025-09-04,10757,787,117,1,4,1344.99
18102,1172536,2026-01-24,24421,2151,80,1,4,45906.16
